user_id,month_id,age,avg_monthly_revenue,bnpl_amount,bnpl_default,repayment_days_delay,bnpl_repeat_count,direct_channel_usage_share,recent_recharge_freq,bundle_purchase_count,app_version
101068,2,23,125529,0,0,0,0,51.34,4,2,8.2
101068,3,23,109989,0,0,0,0,39.29,3,3,8.1
101068,4,23,119910,0,0,0,0,20.79,3,3,8.1
101068,5,23,162828,0,0,0,0,40.42,2,2,8.1
101069,1,23,162282,0,0,0,0,60.34,1,1,9.0
101069,2,23,122455,0,0,0,0,11.65,2,0,9.0
101069,3,23,122355,0,0,0,0,44.95,4,1,9.0
101069,4,23,131121,0,0,0,0,40.37,0,2,9.0
101069,5,23,158083,0,0,0,0,29.84,3,2,9.0
101070,1,20,77679,212464,0,0,1,78.04,3,1,8.0
101070,2,20,96575,293002,0,0,0,29.59,2,3,8.1
101070,3,20,111848,149254,0,0,1,59.06,4,1,8.1
101070,4,20,110024,171739,0,0,1,43.57,3,1,8.0
101070,5,20,98590,304088,0,0,2,18.48,3,1,8.0
101071,1,24,127586,0,0,0,0,56.92,3,3,8.2
101071,2,24,139187,0,0,0,0,71.04,3,1,8.1
101071,3,24,124441,0,0,0,0,47.54,0,3,8.2
101071,4,24,111451,0,0,0,0,77.13,2,2,8.1
101071,5,24,128916,0,0,0,0,67.64,6,5,8.1
101072,1,25,125898,0,0,0,0,57.31,1,4,8.2
101072,2,25,83409,0,0,0,0,55.7,1,0,9.0
101072,3,25,129623,0,0,0,0,59.65,3,2,8.2
101072,4,25,140310,0,0,0,0,51.35,1,0,8.2
101072,5,25,115861,0,0,0,0,41.68,3,2,8.2
101073,1,59,95923,0,0,0,0,84.31,0,4,8.2
101073,2,59,89870,0,0,0,0,17.99,6,1,8.2
101073,3,59,98754,0,0,0,0,53.4,2,0,9.0
101073,4,59,92602,0,0,0,0,98.0,2,2,9.0
101073,5,59,123009,0,0,0,0,49.95,2,1,8.2
101074,1,32,130885,112477,0,0,2,80.18,1,3,8.2
101074,2,32,87096,164778,0,0,2,65.0,2,2,8.2
101074,3,32,139480,183380,0,0,2,63.33,3,2,8.2
101074,4,32,161616,123761,0,0,2,55.66,3,1,8.2
101074,5,32,138295,226193,0,0,1,80.4,5,1,8.1
101075,1,64,131143,0,0,0,0,61.5,1,2,8.0
101075,2,64,122582,0,0,0,0,61.99,1,3,8.1
101075,3,64,127820,0,0,0,0,48.34,4,1,8.1
101075,4,64,127008,0,0,0,0,76.61,1,4,8.1
101075,5,64,127199,0,0,0,0,47.01,1,3,8.1
101076,1,46,147606,147256,0,0,0,25.23,10,2,9.0
101076,2,46,104662,158603,0,0,1,27.28,2,3,8.2
101076,3,46,117888,239441,0,0,0,55.21,7,6,8.2
101076,4,46,118275,227840,0,0,2,79.31,4,1,8.2
101076,5,46,87529,154237,0,0,0,30.75,5,1,9.0
101077,1,50,105467,0,0,0,0,35.25,1,4,8.1
101077,2,50,136780,0,0,0,0,32.24,3,3,8.1
101077,3,50,88516,0,0,0,0,62.64,11,3,8.0
101077,4,50,125147,0,0,0,0,27.92,1,1,8.1
101077,5,50,121779,0,0,0,0,52.33,3,1,8.0
101078,1,47,84112,312818,1,8,2,52.67,0,2,8.0
101078,2,47,95730,198709,0,0,0,70.16,1,1,8.0
101078,3,47,80803,184840,0,0,0,13.36,2,1,8.1
101078,4,47,99864,178670,0,0,0,73.07,1,1,8.1
101078,5,47,78874,184487,0,0,2,62.69,5,1,8.0
101079,1,56,134603,0,0,0,0,64.12,3,3,9.0
101079,2,56,125291,0,0,0,0,37.95,1,1,8.2
101079,3,56,110272,0,0,0,0,28.94,5,2,9.0
101079,4,56,102154,0,0,0,0,58.12,5,5,9.0
101079,5,56,139056,0,0,0,0,59.54,5,1,8.2
101080,1,44,152524,217900,0,0,2,59.48,4,3,8.1
101080,2,44,131529,189212,1,25,2,34.53,3,4,8.1
101080,3,44,136664,168075,0,0,0,14.37,3,1,8.1
101080,4,44,97300,198564,0,0,2,40.62,3,1,8.1
101080,5,44,134214,199248,0,0,1,49.27,3,2,8.1
101081,1,53,60251,0,0,0,0,43.35,5,2,8.1
101081,2,53,71862,0,0,0,0,50.65,3,3,8.1
101081,3,53,105090,0,0,0,0,53.16,1,2,8.2
101081,4,53,87745,0,0,0,0,69.29,2,2,8.1
101081,5,53,88956,0,0,0,0,49.5,2,4,8.1
101082,1,46,154355,218399,0,0,1,46.5,6,1,8.2
101082,2,46,159578,265974,0,0,0,22.09,3,4,8.1
101082,3,46,136726,145616,1,21,1,25.23,5,2,8.2
101082,4,46,148778,279314,0,0,2,34.92,1,4,8.1
101082,5,46,141030,133109,0,0,1,93.27,4,2,8.1
101083,1,55,108558,262392,0,0,2,15.4,2,1,9.0
101083,2,55,133452,225077,0,0,2,44.94,2,3,9.0
101083,3,55,149680,174202,0,0,0,22.05,6,1,9.0
101083,4,55,132808,78979,0,0,1,51.6,4,1,9.0
101083,5,55,133000,125249,1,12,1,12.58,2,1,9.0
101084,1,50,104918,168306,0,0,2,46.08,2,1,9.0
101084,2,50,96170,222291,0,0,0,71.83,1,3,9.0
101084,3,50,98857,173287,0,0,0,28.62,1,3,9.0
101084,4,50,71017,198060,0,0,2,40.41,2,3,9.0
101084,5,50,100216,178169,0,0,0,51.66,1,0,9.0
101085,1,54,83549,208424,0,0,0,42.29,4,3,8.2
101085,2,54,99842,130806,0,0,2,59.33,4,2,8.1
101085,3,54,84229,186800,0,0,0,19.65,5,2,8.2
101085,4,54,114234,226312,1,21,2,40.9,0,3,8.2
101085,5,54,127713,326334,0,0,0,47.22,3,0,8.1
101086,1,44,113178,242135,1,13,2,20.86,3,6,8.2
101086,2,44,113016,190741,0,0,1,4.29,5,4,8.2
101086,3,44,133635,168061,0,0,0,68.77,3,2,8.2
101086,4,44,125669,222868,0,0,0,79.12,1,4,8.2
101086,5,44,114502,158096,0,0,0,61.93,2,2,8.2
101087,1,50,102604,207211,0,0,0,42.01,4,3,8.1
101087,2,50,126839,215836,0,0,0,69.69,2,3,8.2
101087,3,50,87435,190134,0,0,2,36.67,3,0,8.1
101087,4,50,88689,248602,0,0,0,12.92,2,2,8.2
101087,5,50,108824,195300,0,0,2,30.87,2,0,8.1
101088,1,21,183323,177503,1,20,1,56.83,3,3,8.1
101088,2,21,142913,174500,0,0,1,55.77,0,4,8.2
101088,3,21,103513,135434,0,0,2,42.16,3,1,8.2
101088,4,21,147364,128913,0,0,1,24.9,7,2,8.1
101088,5,21,128250,229960,0,0,2,74.86,1,3,8.1
101089,1,39,133359,0,0,0,0,24.85,4,3,8.2
101089,2,39,99090,0,0,0,0,48.42,5,2,8.2
101089,3,39,96915,0,0,0,0,40.42,3,0,8.2
101089,4,39,118926,0,0,0,0,31.16,2,2,9.0
101089,5,39,155317,0,0,0,0,48.98,3,0,9.0
101090,1,19,69254,265499,1,5,2,38.19,0,2,8.2
101090,2,19,83003,181565,1,25,1,36.97,1,1,8.2
101090,3,19,68048,290052,0,0,0,85.21,2,2,8.2
101090,4,19,90984,198012,0,0,2,10.88,3,3,9.0
101090,5,19,90090,212960,1,8,0,12.04,1,4,9.0
101091,1,27,74966,201235,0,0,0,55.6,2,1,8.2
101091,2,27,113739,256261,0,0,0,36.53,2,3,8.2
101091,3,27,67841,199417,1,24,1,31.32,4,3,8.2
101091,4,27,117868,220241,0,0,1,72.85,6,2,8.2
101091,5,27,114979,139038,0,0,0,85.24,1,1,8.1
101092,1,22,162771,0,0,0,0,45.13,1,3,8.1
101092,2,22,176552,0,0,0,0,39.0,2,2,8.2
101092,3,22,151474,0,0,0,0,72.34,2,3,8.1
101092,4,22,119672,0,0,0,0,32.93,1,2,8.1
101092,5,22,161153,0,0,0,0,6.57,3,1,8.2
101093,1,27,126935,0,0,0,0,47.73,4,0,8.1
101093,2,27,165796,0,0,0,0,49.23,8,2,8.2
101093,3,27,135257,0,0,0,0,44.67,6,3,8.1
101093,4,27,190365,0,0,0,0,66.56,1,3,8.2
101093,5,27,175537,0,0,0,0,22.66,5,2,8.1
101094,1,50,150016,0,0,0,0,66.32,2,4,8.2
101094,2,50,143112,0,0,0,0,13.99,2,0,8.1
101094,3,50,174576,0,0,0,0,37.25,3,2,8.2
101094,4,50,157044,0,0,0,0,49.2,3,4,8.2
101094,5,50,170957,0,0,0,0,55.93,1,1,8.2
101095,1,55,98317,113036,0,0,1,25.71,2,1,8.1
101095,2,55,104411,270741,1,1,0,60.65,2,2,8.2
101095,3,55,72346,156577,1,3,1,15.53,0,2,8.2
101095,4,55,106972,203402,0,0,2,15.58,2,2,8.2
101095,5,55,113056,237741,0,0,0,56.09,2,1,8.1
101096,1,30,113759,0,0,0,0,13.24,2,2,9.0
101096,2,30,98295,0,0,0,0,63.33,2,2,9.0
101096,3,30,118598,0,0,0,0,36.46,4,1,9.0
101096,4,30,117476,0,0,0,0,59.96,3,3,9.0
101096,5,30,99214,0,0,0,0,69.02,0,2,8.2
101097,1,48,116868,0,0,0,0,62.02,1,2,9.0
101097,2,48,137840,0,0,0,0,26.86,3,1,8.2
101097,3,48,138524,0,0,0,0,45.08,4,2,9.0
101097,4,48,124048,0,0,0,0,57.94,3,1,8.2
101097,5,48,131184,0,0,0,0,80.5,2,2,9.0
101098,1,64,96272,0,0,0,0,32.5,1,0,9.0
101098,2,64,134724,0,0,0,0,68.85,3,2,9.0
101098,3,64,135021,0,0,0,0,85.86,6,3,8.2
101098,4,64,123177,0,0,0,0,20.68,5,0,8.2
101098,5,64,136319,0,0,0,0,69.02,2,2,9.0
101099,1,53,73109,265294,0,0,2,81.78,2,2,8.2
101099,2,53,89080,263581,0,0,2,51.34,6,1,8.1
101099,3,53,57756,217128,0,0,1,60.63,3,1,8.2
101099,4,53,73868,169233,0,0,1,69.35,1,3,8.2
101099,5,53,81413,226609,0,0,0,92.22,2,0,8.1
101100,1,62,184742,191100,0,0,1,58.94,6,3,9.0
101100,2,62,168903,164596,0,0,0,11.89,3,3,9.0
101100,3,62,127453,206911,0,0,1,31.32,3,1,9.0
101100,4,62,113480,156213,0,0,0,49.01,5,0,8.2
101100,5,62,147109,140868,0,0,0,57.11,4,4,9.0
101101,1,41,169076,0,0,0,0,22.33,6,1,8.2
101101,2,41,183101,0,0,0,0,84.77,4,0,8.1
101101,3,41,134021,0,0,0,0,31.24,2,2,8.1
101101,4,41,175066,0,0,0,0,46.23,0,3,8.2
101101,5,41,95961,0,0,0,0,54.74,3,2,8.2
101102,1,32,126354,0,0,0,0,72.17,5,1,8.1
101102,2,32,160457,0,0,0,0,40.17,3,3,8.0
101102,3,32,116724,0,0,0,0,22.4,3,5,8.0
101102,4,32,118592,0,0,0,0,48.96,3,4,8.0
101102,5,32,130917,0,0,0,0,66.29,3,3,8.0
101103,1,46,89568,0,0,0,0,43.51,2,0,8.2
101103,2,46,72656,0,0,0,0,27.02,2,3,8.2
101103,3,46,86829,0,0,0,0,40.32,5,2,9.0
101103,4,46,81596,0,0,0,0,21.21,4,0,8.2
101103,5,46,102407,0,0,0,0,58.08,2,5,8.2
101104,1,25,93573,194147,0,0,2,20.72,6,1,8.2
101104,2,25,101324,207037,0,0,2,32.35,3,5,8.2
101104,3,25,103412,220328,0,0,2,14.85,3,1,8.2
101104,4,25,94543,191095,0,0,0,55.38,0,4,8.1
101104,5,25,112544,203391,0,0,1,52.81,4,1,8.2
101105,1,22,73692,200972,0,0,0,77.98,2,2,8.2
101105,2,22,59554,178680,0,0,1,42.4,4,1,8.2
101105,3,22,67094,213696,0,0,0,46.64,2,2,8.2
101105,4,22,55326,195581,0,0,0,36.22,1,3,8.2
101105,5,22,69703,204420,0,0,2,47.52,4,0,8.2
101106,1,46,173744,200207,1,14,2,15.51,1,2,8.2
101106,2,46,158716,297779,1,14,2,47.45,3,2,9.0
101106,3,46,176189,249488,1,23,0,42.56,2,0,8.2
101106,4,46,182810,238794,0,0,0,4.03,3,1,9.0
101106,5,46,198865,223503,0,0,1,38.87,2,1,8.2
101107,1,64,115815,0,0,0,0,90.99,3,1,9.0
101107,2,64,123863,0,0,0,0,46.49,5,2,9.0
101107,3,64,140528,0,0,0,0,56.46,3,3,9.0
101107,4,64,92346,0,0,0,0,20.68,1,1,9.0
101107,5,64,128501,0,0,0,0,71.73,3,2,9.0
101108,1,21,164943,185310,0,0,1,12.02,3,1,9.0
101108,2,21,169666,156461,0,0,1,38.68,2,3,9.0
101108,3,21,189663,256777,0,0,2,29.81,9,1,9.0
101108,4,21,171587,206460,0,0,0,29.08,2,2,9.0
101108,5,21,166822,176046,1,22,1,76.29,5,1,9.0
101109,1,29,177038,217141,0,0,1,98.89,2,0,8.0
101109,2,29,169726,194752,0,0,1,42.75,3,2,8.0
101109,3,29,160828,277498,0,0,2,74.02,1,2,8.1
101109,4,29,153128,182196,0,0,0,45.01,2,2,8.0
101109,5,29,216849,222319,0,0,1,70.58,5,2,8.0
101110,1,62,76173,0,0,0,0,61.68,2,2,9.0
101110,2,62,90560,0,0,0,0,81.07,2,4,9.0
101110,3,62,108475,0,0,0,0,15.06,2,3,9.0
101110,4,62,104178,0,0,0,0,4.05,3,2,9.0
101110,5,62,96154,0,0,0,0,53.38,3,2,9.0
101111,1,19,89514,0,0,0,0,68.37,3,3,9.0
101111,2,19,98474,0,0,0,0,51.42,4,2,9.0
101111,3,19,82101,0,0,0,0,34.49,2,1,8.2
101111,4,19,94528,0,0,0,0,23.03,2,2,9.0
101111,5,19,94304,0,0,0,0,12.35,3,1,9.0
101112,1,44,129892,0,0,0,0,50.27,6,2,9.0
101112,2,44,118149,0,0,0,0,40.71,2,1,8.2
101112,3,44,99902,0,0,0,0,55.89,2,3,9.0
101112,4,44,159146,0,0,0,0,28.4,2,0,8.2
101112,5,44,154682,0,0,0,0,21.32,2,1,9.0
101113,1,48,76202,159940,0,0,0,81.71,6,4,8.1
101113,2,48,71188,184950,0,0,1,63.51,6,2,8.1
101113,3,48,69085,140435,0,0,1,92.56,4,0,8.1
101113,4,48,60355,214683,0,0,1,50.44,1,3,8.1
101113,5,48,61434,118919,0,0,0,73.02,7,1,8.1
101114,1,53,130178,160585,0,0,0,35.2,3,4,9.0
101114,2,53,133825,130845,0,0,2,45.55,3,3,9.0
101114,3,53,103891,216427,0,0,0,45.04,7,1,9.0
101114,4,53,106912,183064,1,14,1,39.49,3,1,9.0
101114,5,53,118590,219860,0,0,2,32.4,4,0,9.0
101115,1,53,105311,108236,0,0,0,76.21,3,2,8.0
101115,2,53,106488,160936,0,0,1,59.9,3,3,8.1
101115,3,53,102923,239492,0,0,2,69.76,7,4,8.0
101115,4,53,89245,142499,0,0,2,37.66,5,1,8.1
101115,5,53,98044,251131,0,0,2,41.58,6,2,8.1
101116,1,43,172016,192388,0,0,1,46.13,3,0,9.0
101116,2,43,109180,158161,0,0,2,39.76,5,1,9.0
101116,3,43,177839,161347,0,0,1,48.11,1,2,9.0
101116,4,43,236689,210715,0,0,0,50.03,4,1,9.0
101116,5,43,164230,309739,0,0,2,67.44,5,1,9.0
101117,1,60,125451,0,0,0,0,37.76,4,3,8.1
101117,2,60,109093,0,0,0,0,38.8,3,2,8.1
101117,3,60,104348,0,0,0,0,48.99,2,3,8.1
101117,4,60,119025,0,0,0,0,20.92,3,0,8.1
101117,5,60,136624,0,0,0,0,16.29,0,3,8.0
101118,1,44,107549,168767,1,24,0,27.08,4,1,8.2
101118,2,44,105203,214533,0,0,2,52.47,1,1,9.0
101118,3,44,119743,202044,0,0,2,54.62,1,0,8.2
101118,4,44,114802,130776,0,0,1,53.16,2,3,9.0
101118,5,44,116126,237389,0,0,2,26.58,2,2,9.0
101119,1,22,119098,221728,1,22,1,48.81,5,3,8.2
101119,2,22,117193,247069,0,0,2,87.51,4,2,8.1
101119,3,22,123728,226666,0,0,0,95.72,6,2,8.1
101119,4,22,82671,226377,0,0,1,22.65,5,2,8.1
101119,5,22,114049,201447,1,29,1,31.17,1,4,8.1
101120,1,37,183067,0,0,0,0,71.62,2,3,8.1
101120,2,37,110865,0,0,0,0,41.86,5,0,8.1
101120,3,37,146378,0,0,0,0,60.32,0,2,8.1
101120,4,37,134857,0,0,0,0,1.71,4,0,8.1
101120,5,37,146285,0,0,0,0,77.26,3,1,8.1
101121,1,28,123181,154624,0,0,0,76.16,3,0,8.1
101121,2,28,83095,242224,0,0,1,39.92,2,0,8.0
101121,3,28,108961,233771,0,0,0,34.72,3,2,8.0
101121,4,28,96198,100540,0,0,0,54.48,2,3,8.0
101121,5,28,123664,234105,0,0,1,58.44,3,1,8.0
101122,1,27,125974,0,0,0,0,48.54,1,2,8.2
101122,2,27,115688,0,0,0,0,75.68,4,1,8.1
101122,3,27,105728,0,0,0,0,54.61,3,2,8.1
101122,4,27,165733,0,0,0,0,65.03,2,5,8.1
101122,5,27,123467,0,0,0,0,50.39,5,3,8.2
101123,1,57,79351,0,0,0,0,52.57,4,3,8.1
101123,2,57,88564,0,0,0,0,74.27,7,2,8.1
101123,3,57,107066,0,0,0,0,62.47,3,5,8.1
101123,4,57,89785,0,0,0,0,81.67,3,0,8.1
101123,5,57,91646,0,0,0,0,13.17,3,1,8.1
101124,1,55,85488,248010,0,0,0,29.98,0,0,8.2
101124,2,55,84499,184436,1,19,0,63.79,2,4,8.2
101124,3,55,68093,155189,0,0,1,92.68,1,1,8.2
101124,4,55,87554,201524,0,0,0,20.5,3,1,8.2
101124,5,55,66536,101320,0,0,1,80.12,4,1,8.2
101125,1,23,113012,230964,0,0,0,56.56,3,1,9.0
101125,2,23,97385,196425,0,0,2,53.38,4,1,9.0
101125,3,23,94042,203686,1,5,0,61.42,3,0,8.2
101125,4,23,84917,173169,0,0,1,55.98,5,4,9.0
101125,5,23,81891,168807,0,0,2,12.93,1,3,9.0
101126,1,25,68319,117531,0,0,0,71.08,3,2,9.0
101126,2,25,100311,243393,0,0,1,6.73,4,1,9.0
101126,3,25,104776,136984,0,0,0,83.66,3,0,9.0
101126,4,25,76196,163959,0,0,2,22.65,6,6,9.0
101126,5,25,117902,152608,0,0,1,10.49,2,0,9.0
101127,1,40,109405,0,0,0,0,68.87,3,2,9.0
101127,2,40,132528,0,0,0,0,59.5,9,5,9.0
101127,3,40,100606,0,0,0,0,34.81,3,3,9.0
101127,4,40,132893,0,0,0,0,31.75,2,2,9.0
101127,5,40,104551,0,0,0,0,17.85,7,0,8.2
101128,1,64,112562,194943,0,0,0,35.69,4,0,8.0
101128,2,64,117085,115171,0,0,2,8.37,1,1,8.0
101128,3,64,112708,219975,0,0,0,36.0,5,2,8.1
101128,4,64,118595,167230,1,16,2,86.07,0,2,8.1
101128,5,64,80676,147192,0,0,2,46.39,4,3,8.0
101129,1,43,114879,186312,0,0,0,32.34,5,4,8.1
101129,2,43,115917,176797,0,0,1,22.88,5,1,8.2
101129,3,43,82370,214133,1,29,2,89.44,0,0,8.2
101129,4,43,128639,294996,0,0,1,62.72,4,2,8.2
101129,5,43,101292,266127,0,0,2,28.55,2,3,8.2
101130,1,63,120229,140315,0,0,0,84.32,4,4,8.1
101130,2,63,106697,276763,0,0,1,79.58,4,1,8.2
101130,3,63,96265,202340,0,0,0,6.05,7,1,8.2
101130,4,63,121214,72843,0,0,2,73.45,5,4,8.1
101130,5,63,131598,188641,0,0,0,33.83,1,1,8.1
101131,1,60,161401,122097,0,0,2,73.06,3,0,9.0
101131,2,60,193569,178096,0,0,1,79.42,2,5,9.0
101131,3,60,156234,295429,0,0,1,44.0,7,0,9.0
101131,4,60,183638,134476,0,0,0,52.11,2,2,9.0
101131,5,60,151628,133006,0,0,0,60.7,3,0,9.0
101132,1,29,189095,195079,0,0,1,66.35,3,3,9.0
101132,2,29,172427,159117,0,0,0,92.25,2,3,9.0
101132,3,29,158913,187221,0,0,0,9.6,5,2,9.0
101132,4,29,92021,205435,0,0,1,67.94,3,0,9.0
101132,5,29,158433,125967,0,0,2,46.31,2,0,9.0
101133,1,43,94469,0,0,0,0,56.92,7,1,8.1
101133,2,43,122091,0,0,0,0,56.82,3,2,8.2
101133,3,43,138165,0,0,0,0,34.14,2,4,8.2
101133,4,43,127930,0,0,0,0,90.55,2,3,8.2
101133,5,43,130882,0,0,0,0,36.56,0,0,8.1
101134,1,30,120487,153439,0,0,0,50.43,4,0,8.0
101134,2,30,98441,179285,0,0,0,66.53,4,4,8.1
101134,3,30,112859,127939,0,0,2,37.32,1,0,8.1
101134,4,30,121315,226106,0,0,0,35.07,1,1,8.0
101134,5,30,127359,173638,0,0,2,4.08,3,1,8.0
101135,1,57,129556,0,0,0,0,13.98,4,1,9.0
101135,2,57,120764,0,0,0,0,93.72,1,3,9.0
101135,3,57,145075,0,0,0,0,73.97,2,4,9.0
101135,4,57,92490,0,0,0,0,58.88,4,1,9.0
101135,5,57,127839,0,0,0,0,85.4,4,5,9.0
101136,1,35,39251,0,0,0,0,56.21,3,2,9.0
101136,2,35,34088,0,0,0,0,38.69,5,3,9.0
101136,3,35,29694,0,0,0,0,73.32,3,1,9.0
101136,4,35,31492,0,0,0,0,65.08,2,4,9.0
101136,5,35,31242,0,0,0,0,59.78,4,1,9.0
101137,1,42,151565,246519,0,0,1,46.92,0,3,9.0
101137,2,42,135600,255955,0,0,2,38.69,2,6,9.0
101137,3,42,136277,185247,0,0,2,71.27,2,5,9.0
101137,4,42,122201,163163,0,0,0,76.19,2,1,9.0
101137,5,42,116476,202943,0,0,0,28.46,2,1,9.0
101138,1,50,135704,186694,0,0,1,8.04,2,1,9.0
101138,2,50,131153,116255,1,25,2,27.83,0,2,9.0
101138,3,50,127307,208200,0,0,2,83.73,2,2,9.0
101138,4,50,136273,154254,0,0,1,86.15,4,6,9.0
101138,5,50,108516,188611,0,0,2,49.96,0,1,9.0
101139,1,64,74488,0,0,0,0,72.48,3,1,8.1
101139,2,64,70430,0,0,0,0,29.19,3,0,8.1
101139,3,64,63943,0,0,0,0,17.39,2,2,8.2
101139,4,64,78502,0,0,0,0,29.14,7,2,8.2
101139,5,64,90906,0,0,0,0,24.02,3,5,8.2
101140,1,57,160859,182699,0,0,2,61.79,1,2,8.0
101140,2,57,129260,137805,0,0,0,87.71,0,0,8.0
101140,3,57,148434,91955,0,0,1,99.39,1,3,8.1
101140,4,57,152058,227046,0,0,1,67.15,3,1,8.1
101140,5,57,137395,227699,0,0,1,59.63,3,2,8.1
101141,1,60,111181,0,0,0,0,23.8,1,1,8.1
101141,2,60,117337,0,0,0,0,49.93,1,1,8.1
101141,3,60,153637,0,0,0,0,63.37,3,2,8.2
101141,4,60,115890,0,0,0,0,57.87,4,0,8.2
101141,5,60,90370,0,0,0,0,87.06,4,1,8.2
101142,1,29,109714,216805,1,3,1,59.77,1,1,8.2
101142,2,29,126796,253103,0,0,1,30.63,3,1,8.2
101142,3,29,105798,198814,0,0,1,35.32,4,0,8.1
101142,4,29,127551,263318,0,0,0,70.02,5,1,8.2
101142,5,29,173576,318571,0,0,1,49.87,1,0,8.1
101143,1,61,103858,219972,0,0,1,7.5,4,3,8.2
101143,2,61,94142,196922,0,0,0,27.82,3,3,8.1
101143,3,61,108985,83687,0,0,0,94.64,6,2,8.1
101143,4,61,110734,230203,0,0,1,98.55,1,2,8.2
101143,5,61,95803,203124,0,0,0,64.07,4,1,8.2
101144,1,53,128267,204378,0,0,0,59.03,1,3,9.0
101144,2,53,189576,188864,0,0,0,35.36,2,6,8.2
101144,3,53,169362,178261,0,0,0,47.25,4,5,9.0
101144,4,53,146122,150049,0,0,1,35.2,0,3,8.2
101144,5,53,130228,240377,0,0,2,53.44,0,1,8.2
101145,1,21,116946,0,0,0,0,46.84,2,1,8.1
101145,2,21,103470,0,0,0,0,53.45,4,0,8.1
101145,3,21,115766,0,0,0,0,13.89,3,4,8.2
101145,4,21,166096,0,0,0,0,38.47,0,3,8.1
101145,5,21,131330,0,0,0,0,45.88,0,4,8.2
101146,1,22,136160,227973,0,0,1,35.33,0,3,8.1
101146,2,22,165369,209568,0,0,2,23.02,3,4,8.1
101146,3,22,129136,259734,0,0,1,37.04,1,1,8.2
101146,4,22,140941,292249,0,0,2,75.63,1,2,8.2
101146,5,22,108333,257970,0,0,0,24.92,3,1,8.1
101147,1,54,181694,230931,1,3,0,65.48,5,1,8.2
101147,2,54,147926,185811,0,0,0,30.84,2,2,8.2
101147,3,54,133808,224269,0,0,2,0.7,6,2,8.2
101147,4,54,167403,251429,0,0,2,55.01,1,2,8.2
101147,5,54,128569,180699,1,5,2,90.08,2,2,8.1
101148,1,25,73620,203414,0,0,0,43.58,2,7,8.1
101148,2,25,81500,161878,1,1,2,56.25,5,3,8.1
101148,3,25,70891,243347,0,0,2,43.73,1,2,8.1
101148,4,25,77943,225066,0,0,1,57.44,5,5,8.1
101148,5,25,83844,136477,0,0,0,57.12,1,1,8.0
101149,1,59,96246,216895,1,1,2,61.63,2,2,8.2
101149,2,59,78391,190227,0,0,1,35.35,3,0,8.1
101149,3,59,94244,206359,0,0,1,79.71,2,1,8.1
101149,4,59,106350,164991,0,0,1,39.91,2,4,8.2
101149,5,59,108797,265877,0,0,0,34.45,4,4,8.1
101150,1,45,123581,167247,0,0,1,25.03,2,2,9.0
101150,2,45,129765,306277,0,0,0,32.08,3,1,9.0
101150,3,45,128584,207488,1,20,1,25.27,3,2,9.0
101150,4,45,105669,185322,0,0,2,91.39,3,2,9.0
101150,5,45,122727,222447,0,0,0,68.55,1,1,9.0
101151,1,48,122056,0,0,0,0,21.81,2,2,9.0
101151,2,48,122316,0,0,0,0,56.44,1,1,9.0
101151,3,48,115771,0,0,0,0,59.84,7,1,9.0
101151,4,48,65510,0,0,0,0,80.22,1,1,9.0
101151,5,48,96252,0,0,0,0,39.33,3,2,9.0
101152,1,26,120757,240516,0,0,0,76.8,5,4,8.2
101152,2,26,141826,191311,0,0,0,33.55,3,2,8.2
101152,3,26,112596,174896,0,0,0,51.1,2,0,8.2
101152,4,26,114465,166478,0,0,2,30.93,0,2,8.1
101152,5,26,110927,154000,1,6,0,61.9,3,1,8.1
101153,1,46,127515,212730,0,0,0,21.76,4,2,8.2
101153,2,46,166969,166745,0,0,2,19.01,4,1,9.0
101153,3,46,122405,267240,0,0,1,39.26,2,1,9.0
101153,4,46,156569,158555,1,10,0,68.79,2,2,8.2
101153,5,46,160715,134881,1,11,2,62.61,6,1,9.0
101154,1,31,111508,0,0,0,0,66.29,3,3,8.0
101154,2,31,89131,0,0,0,0,17.06,4,1,8.1
101154,3,31,98917,0,0,0,0,54.62,5,1,8.1
101154,4,31,122124,0,0,0,0,43.76,2,3,8.0
101154,5,31,111899,0,0,0,0,81.29,1,1,8.1
101155,1,57,81350,95684,0,0,2,68.69,2,3,9.0
101155,2,57,76322,204541,0,0,2,48.34,3,2,9.0
101155,3,57,101882,185413,0,0,2,82.58,3,2,9.0
101155,4,57,91401,123837,0,0,1,72.43,5,2,8.2
101155,5,57,75509,236561,0,0,1,65.59,4,4,8.2
101156,1,58,92298,0,0,0,0,42.32,5,1,8.1
101156,2,58,83501,0,0,0,0,19.47,1,2,8.1
101156,3,58,99280,0,0,0,0,55.74,1,0,8.2
101156,4,58,112847,0,0,0,0,77.9,4,0,8.1
101156,5,58,79586,0,0,0,0,78.49,2,3,8.2
101157,1,39,189844,212617,1,12,2,57.59,2,1,8.2
101157,2,39,189338,182967,0,0,2,59.96,3,0,8.1
101157,3,39,125809,167203,0,0,0,48.92,3,0,8.2
101157,4,39,208635,227687,0,0,0,83.63,3,1,8.2
101157,5,39,243865,118168,1,5,1,73.06,5,4,8.2
101158,1,28,117027,257979,1,29,0,30.02,5,1,9.0
101158,2,28,138036,130463,0,0,0,57.45,2,4,9.0
101158,3,28,93077,157611,0,0,0,48.19,1,4,9.0
101158,4,28,102292,215459,0,0,0,92.66,1,1,9.0
101158,5,28,115878,287280,0,0,2,30.36,5,1,9.0
